Timestamp_ms,CH1_V,CH2_V,CH3_V,CH4_V
0.0,-0.0005526840686798096,-8.806586265563965e-05,0.0001138448715209961,0.004160553216934204
1.0,-0.0005270540714263916,-7.525086402893066e-05,0.00011324882507324219,0.004178732633590698
2.0,-0.0005227327346801758,-6.42240047454834e-05,0.00010386109352111816,0.004180967807769775
3.0,-0.0005103647708892822,-5.170702934265137e-05,0.0001068413257598877,0.004198253154754639
4.0,-0.0005050003528594971,-3.8743019104003906e-05,0.00010475516319274902,0.004197657108306885
5.0,-0.0004960596561431885,-2.0563602447509766e-05,0.00010773539543151855,0.00418931245803833
6.0,-0.0004899501800537109,5.960464477539062e-07,0.0001169741153717041,0.0041900575160980225
7.0,-0.0004826486110687256,2.16066837310791e-05,0.000130385160446167,0.0041769444942474365
8.0,-0.0004819035530090332,5.692243576049805e-05,0.00014066696166992188,0.004186779260635376
9.0,-0.00048220157623291016,8.657574653625488e-05,0.00013723969459533691,0.00420302152633667
10.0,-0.00046506524085998535,0.00013262033462524414,0.00014483928680419922,0.004229098558425903
11.0,-0.00044658780097961426,0.00017017126083374023,0.00015288591384887695,0.004241615533828735
12.0,-0.00044167041778564453,0.00020369887351989746,0.00015363097190856934,0.004267841577529907
13.0,-0.00044211745262145996,0.0002086162567138672,0.00015795230865478516,0.0042743980884552
14.0,-0.0004318356513977051,0.00022158026695251465,0.00014841556549072266,0.004276633262634277
14.0,-0.0004291534423828125,0.00022336840629577637,0.00015750527381896973,0.004289746284484863
15.0,-0.00042170286178588867,0.0002136826515197754,0.00013455748558044434,0.004299134016036987
16.0,-0.00041052699089050293,0.0001952052116394043,0.00012114644050598145,0.004319101572036743
17.0,-0.0004120171070098877,0.00014841556549072266,0.00012323260307312012,0.004333406686782837
18.0,-0.0003935396671295166,0.00010654330253601074,0.0001023709774017334,0.0043489038944244385
19.0,-0.0003948807716369629,6.586313247680664e-05,8.895993232727051e-05,0.004376024007797241
20.0,-0.000390857458114624,9.98377799987793e-06,6.780028343200684e-05,0.004406869411468506
21.0,-0.00038743019104003906,-2.9802322387695312e-05,3.680586814880371e-05,0.00444948673248291
22.0,-0.0003910064697265625,-7.256865501403809e-05,3.0249357223510742e-05,0.004487931728363037
23.0,-0.00041306018829345703,-0.00010833144187927246,1.9371509552001953e-06,0.004537105560302734
24.0,-0.00041604042053222656,-0.0001227855682373047,-1.9818544387817383e-05,0.004567503929138184
25.0,-0.000432431697845459,-0.00014975666999816895,-3.4421682357788086e-05,0.00458836555480957
26.0,-0.00042960047721862793,-0.00016480684280395508,-4.0978193283081055e-05,0.004599839448928833
27.0,-0.00043198466300964355,-0.00018075108528137207,-5.796551704406738e-05,0.004628896713256836
28.0,-0.00044152140617370605,-0.00020757317543029785,-7.957220077514648e-05,0.004667341709136963
29.0,-0.0004436075687408447,-0.00023156404495239258,-9.59634780883789e-05,0.004704892635345459
30.0,-0.0004488229751586914,-0.0002707540988922119,-0.00011608004570007324,0.004754960536956787
31.0,-0.0004622340202331543,-0.0003053247928619385,-0.00015288591384887695,0.004780888557434082
32.0,-0.0004476308822631836,-0.00034689903259277344,-0.00015422701835632324,0.004801303148269653
32.0,-0.0004322826862335205,-0.0003775954246520996,-0.00016927719116210938,0.004800558090209961
33.0,-0.00042244791984558105,-0.00040844082832336426,-0.00016584992408752441,0.004812777042388916
34.0,-0.0004006922245025635,-0.00044524669647216797,-0.0001882016658782959,0.004831403493881226
35.0,-0.00038817524909973145,-0.00048041343688964844,-0.00019803643226623535,0.004842877388000488
36.0,-0.00038057565689086914,-0.00048354268074035645,-0.00019609928131103516,0.0048604607582092285
37.0,-0.0003765523433685303,-0.0004908442497253418,-0.00020906329154968262,0.004857480525970459
38.0,-0.000371783971786499,-0.00048220157623291016,-0.0002047419548034668,0.004848092794418335
39.0,-0.0003859400749206543,-0.0004579126834869385,-0.00017851591110229492,0.004813969135284424
40.0,-0.0003769993782043457,-0.00042885541915893555,-0.0001697242259979248,0.004791766405105591
41.0,-0.0003705918788909912,-0.0003731250762939453,-0.00016063451766967773,0.004767924547195435
42.0,-0.0003610551357269287,-0.0003421306610107422,-0.00015303492546081543,0.00476643443107605
43.0,-0.0003485381603240967,-0.00028461217880249023,-0.0001436471939086914,0.004780590534210205
44.0,-0.000346451997756958,-0.00023946166038513184,-0.0001341104507446289,0.004791319370269775
45.0,-0.00034376978874206543,-0.00020042061805725098,-0.0001227855682373047,0.004799067974090576
46.0,-0.00035390257835388184,-0.0001677870750427246,-0.00011771917343139648,0.004773437976837158
47.0,-0.000353008508682251,-0.00014454126358032227,-9.924173355102539e-05,0.0047685205936431885
48.0,-0.00036522746086120605,-0.00011906027793884277,-9.447336196899414e-05,0.004724413156509399
49.0,-0.00037342309951782227,-0.0001055002212524414,-8.285045623779297e-05,0.00469014048576355
50.0,-0.00036835670471191406,-8.016824722290039e-05,-7.852911949157715e-05,0.004651099443435669
50.0,-0.00036016106605529785,-6.541609764099121e-05,-7.763504981994629e-05,0.004632472991943359
51.0,-0.0003635883331298828,-6.61611557006836e-05,-7.56978988647461e-05,0.004628598690032959
52.0,-0.0003477931022644043,-5.7220458984375e-05,-7.897615432739258e-05,0.004627704620361328
53.0,-0.00034749507904052734,-7.003545761108398e-05,-7.793307304382324e-05,0.004627406597137451
54.0,-0.0003521144390106201,-6.392598152160645e-05,-9.328126907348633e-05,0.004622042179107666
55.0,-0.0003466010093688965,-5.587935447692871e-05,-9.149312973022461e-05,0.00463336706161499
56.0,-0.0003542006015777588,-6.0945749282836914e-05,-9.313225746154785e-05,0.004622340202331543
57.0,-0.0003516674041748047,-5.4389238357543945e-05,-9.894371032714844e-05,0.0046193599700927734
58.0,-0.0003629922866821289,-4.76837158203125e-05,-9.432435035705566e-05,0.004617273807525635
59.0,-0.000349581241607666,-3.56137752532959e-05,-0.0001023709774017334,0.0045965611934661865
60.0,-0.00036150217056274414,-2.6673078536987305e-05,-9.73045825958252e-05,0.004589110612869263
61.0,-0.0003585219383239746,-3.3974647521972656e-05,-9.968876838684082e-05,0.004576444625854492
62.0,-0.000352710485458374,-4.8726797103881836e-05,-0.00010445713996887207,0.004559904336929321
63.0,-0.0003649294376373291,-6.884336471557617e-05,-0.00010952353477478027,0.004537105560302734
64.0,-0.00036403536796569824,-0.0001125037670135498,-0.00010699033737182617,0.0045265257358551025
65.0,-0.0003649294376373291,-0.0001481175422668457,-0.00011101365089416504,0.004503875970840454
66.0,-0.0003635883331298828,-0.00019103288650512695,-0.00010803341865539551,0.0044994056224823
67.0,-0.0003643333911895752,-0.00023216009140014648,-0.0001214444637298584,0.0044852495193481445
68.0,-0.00034496188163757324,-0.00023990869522094727,-0.0001163780689239502,0.00447005033493042
68.0,-0.00033989548683166504,-0.0002613663673400879,-0.00011101365089416504,0.004456043243408203
69.0,-0.0003260374069213867,-0.00027239322662353516,-0.00010415911674499512,0.004434436559677124
70.0,-0.0003306567668914795,-0.0002771615982055664,-9.104609489440918e-05,0.004401206970214844
71.0,-0.0003248453140258789,-0.0002849102020263672,-7.197260856628418e-05,0.004364997148513794
72.0,-0.0003275275230407715,-0.0002624094486236572,-5.066394805908203e-05,0.004323422908782959
73.0,-0.0003382563591003418,-0.000257641077041626,-2.250075340270996e-05,0.004291832447052002
74.0,-0.000333636999130249,-0.00022605061531066895,5.9604644775390625e-06,0.004242956638336182
75.0,-0.00032961368560791016,-0.00018805265426635742,2.7120113372802734e-05,0.004202127456665039
76.0,-0.00030919909477233887,-0.00016674399375915527,5.0067901611328125e-05,0.00416874885559082
77.0,-0.00030428171157836914,-0.00012621283531188965,8.746981620788574e-05,0.004115849733352661
78.0,-0.00029340386390686035,-0.00010460615158081055,0.00011011958122253418,0.004087090492248535
79.0,-0.0002847611904144287,-8.64267349243164e-05,0.00013753771781921387,0.004041492938995361
80.0,-0.000273287296295166,-8.121132850646973e-05,0.0001539289951324463,0.004002898931503296
81.0,-0.00026747584342956543,-7.197260856628418e-05,0.00017315149307250977,0.003960728645324707
82.0,-0.0002518296241760254,-6.61611557006836e-05,0.00018492341041564941,0.003939718008041382
83.0,-0.00023469328880310059,-4.172325134277344e-05,0.00020578503608703613,0.003899484872817993
84.0,-0.00022992491722106934,-2.9355287551879883e-05,0.00021725893020629883,0.0038601458072662354
85.0,-0.00021129846572875977,-1.1920928955078125e-05,0.00023886561393737793,0.0038358569145202637
86.0,-0.00019818544387817383,1.564621925354004e-05,0.00024005770683288574,0.0038085877895355225
86.0,-0.00019088387489318848,3.9637088775634766e-05,0.00025853514671325684,0.0037914514541625977
87.0,-0.00018447637557983398,6.273388862609863e-05,0.0002714991569519043,0.0037510693073272705
88.0,-0.00018864870071411133,0.0001074373722076416,0.00027701258659362793,0.0037451088428497314
89.0,-0.00021710991859436035,0.00011935830116271973,0.0002907216548919678,0.003723353147506714
90.0,-0.0002059340476989746,0.00013723969459533691,0.0002866983413696289,0.0037029385566711426
