Timestamp_ms,CH1_V,CH2_V,CH3_V,CH4_V
0.0,-0.0003489851951599121,3.725290298461914e-05,3.0100345611572266e-05,0.004855096340179443
1.0,-0.000356137752532959,3.0100345611572266e-05,3.129243850708008e-05,0.004873722791671753
2.0,-0.00035315752029418945,2.086162567138672e-05,1.4156103134155273e-05,0.004901289939880371
3.0,-0.0003571808338165283,3.4868717193603516e-05,1.7434358596801758e-05,0.004909485578536987
4.0,-0.0003668665885925293,3.814697265625e-05,1.0728836059570312e-05,0.004923045635223389
5.0,-0.00036463141441345215,3.978610038757324e-05,1.728534698486328e-05,0.004926025867462158
6.0,-0.0003878772258758545,5.6177377700805664e-05,1.9371509552001953e-05,0.004925578832626343
7.0,-0.0003822147846221924,7.241964340209961e-05,1.6689300537109375e-05,0.004924982786178589
8.0,-0.00040143728256225586,9.119510650634766e-05,2.0563602447509766e-05,0.004930943250656128
9.0,-0.0003904104232788086,0.0001055002212524414,3.069639205932617e-05,0.004949420690536499
10.0,-0.0003927946090698242,0.00013262033462524414,1.8775463104248047e-05,0.00495225191116333
11.0,-0.0004011392593383789,0.0001321732997894287,8.64267349243164e-06,0.004974305629730225
12.0,-0.00040009617805480957,0.00015094876289367676,1.5497207641601562e-05,0.004977136850357056
12.0,-0.00039443373680114746,0.00016003847122192383,5.9604644775390625e-06,0.004979819059371948
13.0,-0.0003956258296966553,0.00015616416931152344,1.3113021850585938e-05,0.0049783289432525635
14.0,-0.00039458274841308594,0.00017076730728149414,1.2516975402832031e-05,0.004972517490386963
15.0,-0.0003947317600250244,0.00017747282981872559,1.5348196029663086e-05,0.004965066909790039
16.0,-0.000387728214263916,0.00018417835235595703,1.8030405044555664e-05,0.004959702491760254
17.0,-0.00038877129554748535,0.00019356608390808105,1.519918441772461e-05,0.004963427782058716
18.0,-0.0003898143768310547,0.0001901388168334961,5.364418029785156e-06,0.004961639642715454
19.0,-0.000394284725189209,0.00020503997802734375,5.9604644775390625e-06,0.00497281551361084
20.0,-0.00038817524909973145,0.00021666288375854492,1.1771917343139648e-05,0.004981309175491333
21.0,-0.00039130449295043945,0.00022217631340026855,1.3113021850585938e-05,0.004973113536834717
22.0,-0.0003954768180847168,0.0002314150333404541,9.387731552124023e-06,0.004982650279998779
23.0,-0.0003960728645324707,0.0002461671829223633,2.130866050720215e-05,0.004980713129043579
24.0,-0.00040337443351745605,0.0002555549144744873,2.250075340270996e-05,0.00498354434967041
25.0,-0.0003966689109802246,0.00027000904083251953,2.130866050720215e-05,0.004968494176864624
26.0,-0.0004051625728607178,0.00026658177375793457,2.3245811462402344e-05,0.004989653825759888
27.0,-0.0004087388515472412,0.00026673078536987305,3.650784492492676e-05,0.00498160719871521
28.0,-0.00040844082832336426,0.0002624094486236572,2.7865171432495117e-05,0.0049811601638793945
29.0,-0.00040277838706970215,0.0002454221248626709,2.6226043701171875e-05,0.004973560571670532
30.0,-0.00040978193283081055,0.00023171305656433105,3.159046173095703e-05,0.004972964525222778
30.0,-0.00040009617805480957,0.0002016127109527588,2.086162567138672e-05,0.004969537258148193
31.0,-0.00039711594581604004,0.00019162893295288086,3.2782554626464844e-05,0.004961639642715454
32.0,-0.00038310885429382324,0.0001823902130126953,3.11434268951416e-05,0.004969239234924316
33.0,-0.0003707408905029297,0.000155717134475708,2.86102294921875e-05,0.004967451095581055
34.0,-0.00037595629692077637,0.00014394521713256836,3.0994415283203125e-05,0.004967451095581055
35.0,-0.0003667175769805908,0.0001195073127746582,3.4868717193603516e-05,0.004956275224685669
36.0,-0.0003667175769805908,0.00010564923286437988,4.5299530029296875e-05,0.0049492716789245605
37.0,-0.00035196542739868164,0.00010311603546142578,4.336237907409668e-05,0.004933029413223267
38.0,-0.00034302473068237305,0.00010713934898376465,5.945563316345215e-05,0.00492587685585022
39.0,-0.00034376978874206543,9.521842002868652e-05,5.9157609939575195e-05,0.004912465810775757
40.0,-0.0003312528133392334,9.03010368347168e-05,7.003545761108398e-05,0.004905015230178833
41.0,-0.00032842159271240234,8.64267349243164e-05,7.033348083496094e-05,0.004901140928268433
42.0,-0.0003261864185333252,8.702278137207031e-05,8.091330528259277e-05,0.004895329475402832
43.0,-0.0003285706043243408,7.614493370056152e-05,8.404254913330078e-05,0.004886984825134277
44.0,-0.00031560659408569336,6.332993507385254e-05,8.77678394317627e-05,0.004886537790298462
45.0,-0.0003135204315185547,6.124377250671387e-05,9.357929229736328e-05,0.004864037036895752
46.0,-0.00030487775802612305,4.425644874572754e-05,9.849667549133301e-05,0.004849284887313843
47.0,-0.0003001093864440918,4.172325134277344e-05,0.00010445713996887207,0.004832595586776733
48.0,-0.0002911686897277832,3.3527612686157227e-05,0.0001138448715209961,0.004823356866836548
48.0,-0.0002929568290710449,3.591179847717285e-05,0.00010892748832702637,0.004806220531463623
49.0,-0.00029653310775756836,3.516674041748047e-05,0.00012055039405822754,0.00478893518447876
50.0,-0.0002925097942352295,3.457069396972656e-05,0.00012382864952087402,0.004775524139404297
51.0,-0.00029221177101135254,3.948807716369629e-05,0.00012814998626708984,0.004767179489135742
52.0,-0.0002937018871307373,5.2601099014282227e-05,0.00014275312423706055,0.004749298095703125
53.0,-0.0002905726432800293,7.212162017822266e-05,0.00013589859008789062,0.004737824201583862
54.0,-0.00030234456062316895,8.732080459594727e-05,0.00014334917068481445,0.004731565713882446
55.0,-0.00029668211936950684,0.00011056661605834961,0.0001513957977294922,0.0047144293785095215
56.0,-0.0002956390380859375,0.0001284480094909668,0.0001500546932220459,0.004694163799285889
57.0,-0.0002975761890411377,0.00014021992683410645,0.00016555190086364746,0.004694908857345581
58.0,-0.00030428171157836914,0.00016003847122192383,0.0001633167266845703,0.004674941301345825
59.0,-0.0002932548522949219,0.00017970800399780273,0.00016570091247558594,0.004667043685913086
60.0,-0.0002969801425933838,0.00019297003746032715,0.00016495585441589355,0.004649162292480469
61.0,-0.0003053247928619385,0.0001983344554901123,0.00015974044799804688,0.004629641771316528
62.0,-0.00029414892196655273,0.0001971423625946045,0.00016361474990844727,0.004603564739227295
63.0,-0.0003038346767425537,0.00020816922187805176,0.00016614794731140137,0.004592984914779663
64.0,-0.0002898275852203369,0.00020757317543029785,0.00016003847122192383,0.004581362009048462
65.0,-0.000282973051071167,0.0001990795135498047,0.00015541911125183105,0.00457763671875
66.0,-0.0002859532833099365,0.00020250678062438965,0.00016257166862487793,0.004555881023406982
66.0,-0.0002878904342651367,0.00020638108253479004,0.00015094876289367676,0.00456005334854126
67.0,-0.00027999281883239746,0.0002028048038482666,0.00014990568161010742,0.004545450210571289
