Timestamp_ms,CH1_V,CH2_V,CH3_V,CH4_V
0.0,-3.3527612686157227e-05,-3.263354301452637e-05,0.00045418739318847656,0.004547983407974243
1.0,-3.7550926208496094e-05,-5.0961971282958984e-05,0.00044792890548706055,0.0045458972454071045
2.0,-3.173947334289551e-05,-4.380941390991211e-05,0.00045359134674072266,0.004547834396362305
3.0,-3.382563591003418e-05,-4.0531158447265625e-05,0.0004622340202331543,0.004517883062362671
4.0,-2.8461217880249023e-05,-4.738569259643555e-05,0.00046625733375549316,0.0045265257358551025
5.0,-2.3245811462402344e-05,-5.02169132232666e-05,0.0004635751247406006,0.004499107599258423
6.0,-2.250075340270996e-05,-5.289912223815918e-05,0.0004756450653076172,0.0045080482959747314
7.0,-1.0877847671508789e-05,-4.7534704208374023e-05,0.00048533082008361816,0.004498660564422607
8.0,-1.6242265701293945e-05,-5.5283308029174805e-05,0.00048279762268066406,0.0045014917850494385
9.0,-7.450580596923828e-06,-5.587935447692871e-05,0.0004824995994567871,0.004510432481765747
10.0,-1.9073486328125e-05,-6.467103958129883e-05,0.00049591064453125,0.004495680332183838
11.0,1.341104507446289e-06,-5.558133125305176e-05,0.0004926323890686035,0.00449255108833313
12.0,-1.1920928955078125e-06,-5.409121513366699e-05,0.0005012750625610352,0.004476457834243774
13.0,2.9802322387695312e-06,-4.4852495193481445e-05,0.0005078315734863281,0.004469007253646851
14.0,6.258487701416016e-06,-4.991888999938965e-05,0.0005111098289489746,0.004464834928512573
14.0,2.384185791015625e-06,-5.319714546203613e-05,0.0005023181438446045,0.00447496771812439
15.0,3.725290298461914e-06,-4.366040229797363e-05,0.0005283951759338379,0.004460662603378296
16.0,2.682209014892578e-06,-5.0961971282958984e-05,0.0005249679088592529,0.004459470510482788
17.0,1.3560056686401367e-05,-5.46872615814209e-05,0.0005331635475158691,0.004449188709259033
18.0,1.4901161193847656e-06,-5.885958671569824e-05,0.0005304813385009766,0.004441738128662109
19.0,1.564621925354004e-05,-5.9157609939575195e-05,0.0005424022674560547,0.004448294639587402
20.0,2.0116567611694336e-05,-6.213784217834473e-05,0.0005429983139038086,0.004441589117050171
21.0,3.039836883544922e-05,-6.437301635742188e-05,0.0005395710468292236,0.0044502317905426025
22.0,2.562999725341797e-05,-7.62939453125e-05,0.0005398690700531006,0.004433989524841309
23.0,2.995133399963379e-05,-7.808208465576172e-05,0.0005467236042022705,0.0044289231300354
24.0,3.084540367126465e-05,-7.271766662597656e-05,0.0005519390106201172,0.0044269859790802
25.0,2.8014183044433594e-05,-7.897615432739258e-05,0.0005541741847991943,0.004423707723617554
26.0,3.948807716369629e-05,-8.001923561096191e-05,0.0005671381950378418,0.0044183433055877686
27.0,3.159046173095703e-05,-8.344650268554688e-05,0.0005675852298736572,0.0044089555740356445
28.0,3.6656856536865234e-05,-8.52346420288086e-05,0.0005692243576049805,0.004414469003677368
29.0,3.457069396972656e-05,-8.419156074523926e-05,0.0005702674388885498,0.004407614469528198
30.0,4.544854164123535e-05,-8.52346420288086e-05,0.0005665421485900879,0.004411190748214722
31.0,3.948807716369629e-05,-9.015202522277832e-05,0.0005802512168884277,0.004400014877319336
32.0,4.634261131286621e-05,-9.79006290435791e-05,0.0005824863910675049,0.0044029951095581055
32.0,5.081295967102051e-05,-0.00010013580322265625,0.0005768239498138428,0.004398077726364136
33.0,4.6640634536743164e-05,-9.968876838684082e-05,0.0005927681922912598,0.004403591156005859
34.0,4.5746564865112305e-05,-9.864568710327148e-05,0.0005953013896942139,0.004395097494125366
